Layer Name,OBJECTID,Shape,ObservationURI,WellName,APINo,HeaderURI,OtherID,OtherName,BoreholeName,Label,Operator,LeaseOwner,LeaseNo,SpudDate,EndedDrillingDate,WellType,Status,CommodityOfInterest,StatusDate,Function,Production,Field,County,State,PLSS_Meridians,TWP,RGE,Section_,SectionPart,Parcel,UTM_E,UTM_N,UTMDatumZone,LatDegree,LongDegree,SRS,LocationUncertaintyStatement,DrillerTotalDepth,LengthUnits,WellboreShape,TrueVerticalDepth,ElevationGL,BitDiameterCollar,BitDiameterTD,DiameterUnits,Notes,MaximumRecordedTemperature,MeasuredTemperature,CorrectedTemperature,TemperatureUnits,TimeSinceCirculation,CirculationDuration,MeasurementProcedure,CorrectionType,DepthOfMeasurement,MeasurementDateTime,MeasurementFormation,MeasurementSource,CasingLogger,CasingBottomDepthDriller,CasingPipeDiameter,CasingWeight,CasingWeightUnits,CasingThickness,DrillingFluid,Salinity,MudResistivity,Density,FluidLevel,pH,Viscosity,FluidLoss,InformationSource
BoreholeTemperature (AZBoreholeTemperatures),1168,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0257/,E B LaRue Jr. 1 Dinne,02-001-05180,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05180/,165,,,E B LaRue Jr. 1 Dinne,"LaRue, E. B. Jr.",Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,26E,23,NW NW,,,,NAD83 zone 12,36.9504365,-109.5334637,WGS 84,nil:missing,6321,ft,,,5494,,7.875,in,Nothing on topo; imagery shows possibly disturbed area (ERP). original measurment: 132 F. Converted to Centigrade.,,132,,F,,,Maximum temperature as reported on well log.,,6139,1961-10-30T00:00:00,unknown,"Temperature reported on well Induction Electric log, log number 0165IEL-1, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,MUD,,.8 at 46 F,8.7,,,52,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1167,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0258/,E B LaRue Jr. 1 Dinne,02-001-05180,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05180/,165,,,E B LaRue Jr. 1 Dinne,"LaRue, E. B. Jr.",Navajo,,,,nil:missing,nil:missing,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,26E,23,NW NW,,,,NAD83 zone 12,36.9504365,-109.5334637,WGS 84,nil:missing,6321,ft,,,5494,,7.875,in,Nothing on topo; imagery shows possibly disturbed area (ERP). original measurment: 133 F. Converted to Centigrade.,,133,,F,,,Maximum temperature as reported on well log.,,6313,1961-11-01T00:00:00,Pennsylvanian Molas,"Temperature reported on well Induction Electric log, log number 0165IEL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,MUD,,.91 at 52 F,8.9,,,55,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1166,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0262/,Zoller and Danneberg 1 Navajo-161,02-001-05188,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05188/,256,,,Zoller and Danneberg 1 Navajo-161,Zoller and Danneberg,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,31E,7,SW SW,,,,NAD83 zone 12,36.96802603,-109.06292,WGS 84,Located within 395meters. ,5678,ft,,,5004,,7.875,in,Nothing on topo or imagery (ERP). original measurment: 118 F. Converted to Centigrade.,,118,,F,2,,Maximum temperature as reported on well log.,,5677,1963-11-12T00:00:00,Pennsylvanian Akah,"Temperature reported on well Induction Electrical log, log number 0256IEL, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,CHEM - GEL,,.48 at 118 F,10,,7.2,70,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1165,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0263/,Superior Oil 1 Navajo-H,02-001-05189,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-05189/,44,,,Superior Oil 1 Navajo-H,Superior Oil,Navajo,,,,nil:missing,Dry Hole,nil:missing,,nil:missing,nil:missing,Wildcat,APACHE,Arizona,Gila and Salt River Meridian,T41N,30E,10,NW SW,,,,NAD83 zone 12,36.9722362,-109.1174113,WGS 84,Located within 340meters. ,6307,ft,,,4875,,9,in,Nothing on topo or imagery (ERP). original measurment: 143 F. Converted to Centigrade.,,143,,F,,,Maximum temperature as reported on well log.,,6308,1957-10-14T00:00:00,Mississippian,"Temperature reported on well Gamma Ray-Neutron log, log number 0044GRN, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,GYP BASE- OIL EMUL.,,,,,,,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),1153,,http://resources.usgin.org/uri-gin/azgs/bhtemp/0476/,Dry Mesa-Energy Reserve 4 Navajo-O,02-001-20219,http://resources.usgin.org/uri-gin/azgs/well/api:02-001-20219/,663,,,Dry Mesa-Energy Reserve 4 Navajo-O,Dry Mesa-Energy Reserve Group,Navajo,,,,nil:missing,"Oil well, plugged abandoned",nil:missing,,nil:missing,nil:missing,Teec Nos Pos | Ismay,APACHE,Arizona,Gila and Salt River Meridian,T41N,30E,23,SW SE,,,,NAD83 zone 12,36.94076052,-109.0919769,WGS 84,nil:missing,5440,ft,,,5233,,7.875,in,Well on topo (ERP). original measurment: 118 F. Converted to Centigrade.,,118,,F,4.5,,Maximum temperature as reported on well log.,,5437,1976-12-30T00:00:00,Pennsylvanian Desert Crk,"Temperature reported on well Compensated Acoustic Velocity log, log number 0663BHCS, compiled by L. Musil and A. Mott.  QA/QC by S. M. Richard and C. Coleman 04-01-2011.",,,,,,,Chem-Gel,,2.10 at 118 F,9.7,,10,52,,Arizona Geological Survey - 2012
BoreholeTemperature (AZBoreholeTemperatures),293,,http://resources.usgin.org/uri-gin/azgs/bhtemp/1018/,AZ1219,,http://resources.usgin.org/uri-gin/azgs/well/AZ:AP36.6086109.3367/,AP-8,,,AZ1219,,,,1900-01-01T00:00:00,,nil:missing,nil:missing,nil:missing,,nil:missing,nil:missing,,Apache,Arizona,Gila and Salt River Meridian,T37N,27E,24,,,,,NAD83 zone 12,36.60861,-109.33667,WGS 84,Located within 5000meters. Agreement between L/L and TRS? Unsurveyed.,420,ft,,,-99999,,,,L/L and TRS do not agree; well site unknown (ERP).,,75,,F,,,Temperature of water well aquifer; procedure not recorded. Measurement depth assumed to be reported total depth of well,,420,,,"Witcher, James.C., 1995. Geothermal Resource Data Base, Arizona, Southwest Technology Development Institute
New Mexico State University. September. ",,,,,,,,,,,,,,,Arizona Geological Survey - 2012
BoreholeTemperature (UTBoreholeTemperatures),309,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-048/,,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.2206109.3158/,UGS:SJ-048,(D-41-24)18dab,,UGS:SJ-048,,,,,,Thermal well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,41S,24E,18,NW NE SE,,649363,4120667,NAD83_12,37.2206,-109.3158,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,,,,,,,,,,37,37,,C,,,direct measure,,,1994-04-17T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),544,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-021/,Texaco,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.2492109.1806/,UGS:SJ-021,(D-41-25)04cad,,Texaco,,,,,,low-temperature water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,41S,25E,4,SE NE SW,,661305,4124063,NAD83_12,37.2492,-109.1806,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,335,m,,,,,,,,20,20,,C,,,direct measure,,,1983-04-15T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),545,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-022/,Navajo Tribe,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.2342109.1197/,UGS:SJ-022,(D-41-25)12dac,,Navajo Tribe,,,,,,low-temperature water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,41S,25E,12,SW NE SE,,666734,4122504,NAD83_12,37.2342,-109.1197,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,220,m,,,,,,,,21,21,,C,,,direct measure,,,1992-08-27T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),546,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-028/,Navajo Tribe,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.0497109.3792/,UGS:SJ-028,(D-43-23)15cab,,Navajo Tribe,,,,,,low-temperature water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,43S,23E,15,NW NE SW,,644067,4101615,NAD83_12,37.0497,-109.3792,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,155,m,,,,,,,,20,20,,C,,,direct measure,,,1989-08-24T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),547,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-030/,,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.0672109.2253/,UGS:SJ-030,(D-43-24)12ada,,UGS:SJ-030,,,,,,low-temperature water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,43S,24E,12,NE SE NE,,657716,4103801,NAD83_12,37.0672,-109.2253,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,,,,,,,,,,24,24,,C,,,direct measure,,,1992-08-29T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),550,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-049/,,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.1889109.2786/,UGS:SJ-049,(D-41-24)28ddd,,UGS:SJ-049,,,,,,warm water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,41S,24E,28,SE SE SE,,652730,4117213,NAD83_12,37.1889,-109.2786,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,,,,,,,,,,27,27,,C,,,direct measure,,,1993-08-25T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),551,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-050/,,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.2281109.1183/,UGS:SJ-050,(D-41-25)13aab,,UGS:SJ-050,,,,,,low-temperature water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,41S,25E,13,NW NE NE,,666871,4121829,NAD83_12,37.2281,-109.1183,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,,,,,,,,,,20,20,,C,,,direct measure,,,1991-08-01T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),552,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-051/,,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.2364109.1011/,UGS:SJ-051,(D-41-26)07dab,,UGS:SJ-051,,,,,,low-temperature water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,41S,26E,7,NW NE SE,,668381,4122784,NAD83_12,37.2364,-109.1011,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,,,,,,,,,,20,20,,C,,,direct measure,,,1993-06-17T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),553,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-052/,,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.2014109.0903/,UGS:SJ-052,(D-41-26)20cdb,,UGS:SJ-052,,,,,,low-temperature water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,41S,26E,20,NW SE SW,,669420,4118920,NAD83_12,37.2014,-109.0903,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,379,m,,,,,,,,20,20,,C,,,direct measure,,,1994-09-23T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),554,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-058/,,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.1561109.1919/,UGS:SJ-058,(D-42-25)08aba,,UGS:SJ-058,,,,,,low-temperature water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,42S,25E,8,NE NW NE,,660492,4113719,NAD83_12,37.1561,-109.1919,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,,,,,,,,,,20,20,,C,,,direct measure,,,1993-04-01T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (UTBoreholeTemperatures),555,,http://resources.usgin.org/uri-gin/utgs/bhtemp/UT:UGS:SJ-059/,,,http://resources.usgin.org/uri-gin/utgs/well/SNJ37.1117109.0764/,UGS:SJ-059,(D-42-26)28bba,,UGS:SJ-059,,,,,,low-temperature water well,Unknown,,,Unknown,,Blanding Basin,SAN JUAN,Utah,SLB&M,42S,26E,28,NE NW NW,,670855,4108990,NAD83_12,37.1117,-109.0764,NAD 1983,LatLong from MeasurementSource; conversion to NAD83,,,,,,,,,,21,21,,C,,,direct measure,,,1992-11-16T00:00:00,,USGS National Water Information System; http://waterdata.usgs.gov/nwis/gw,,,,,,,,,,,,,,,Utah Geological Survey
BoreholeTemperature (Colorado Borehole Temperatures),38114,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050970000_62_8021_54549/,CALIFORNIA CO THE 1 UTE TRIBAL,05-083-05097-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05097-0000/,,,,05-083-05097-0000,CALIFORNIA CO THE,,,1956-12-11T00:00:00,1957-03-26T00:00:00,OilAndGas,Missing,OilAndGas,,,,MARIANA SPRINGS,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,19W,22,SW NW,,,,37.095809,-108.906782,NAD83,Accuracy unknown,8020,ft,,,5122,,,,,,62.77777777,66.61849889,C,,,BHT from logging tool.,Depth-based,8021,,GRANITE,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,801,13.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),55020,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083060830000_52_6312_31651/,GRYNBERG JACK&ASSOC 1-27 COWBOY WASH-GOVT,05-083-06083-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06083-0000/,,,,05-083-06083-0000,GRYNBERG JACK&ASSOC,,,1974-04-05T00:00:00,1974-05-03T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,19W,32,NW SW NE,,,,37.07049,-108.906955,NAD83,Accuracy unknown,6309,ft,,,5057,,,,,,52.77777777,55.88923441,C,2,,BHT from logging tool.,Depth-based,6312,,DESERT CREEK,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,412,12.75,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),13746,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050620000_28_929_2930/,PANTHER O&G CMPNY 4-A1 UTE MTN TRIBAL,05-083-05062-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05062-0000/,,,,05-083-05062-0000,PANTHER O&G CMPNY,,,1962-06-27T00:00:00,1962-09-21T00:00:00,OilAndGas,Missing,OilAndGas,,,,AZTEC WASH,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,17W,7,SE NE,,,,37.034058,-108.725335,NAD83,Accuracy unknown,925,ft,,,5127,,,,,,28.88888888,29.70331176,C,,,BHT from logging tool.,Depth-based,929,,TOCITO,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,925,4.5,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),18372,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050590000_31_862_2916/,BURKE-JIROUD-HOUY 1 UTE MOUNTAIN TRIBAL,05-083-05059-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05059-0000/,,,,05-083-05059-0000,BURKE-JIROUD-HOUY,,,1962-06-18T00:00:00,1962-09-21T00:00:00,OilAndGas,Missing,OilAndGas,,,,AZTEC WASH,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,17W,10,NW SW,,,,37.0340623,-108.729255,NAD83,Accuracy unknown,860,ft,,,5117,,,,,,31.11111111,31.89694375,C,,,BHT from logging tool.,Depth-based,862,,TOCITO,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,860,4.5,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),49895,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083060450000_35_1246_3024/,WOOSLEY JAMES P 1 UTE,05-083-06045-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06045-0000/,,,,05-083-06045-0000,WOOSLEY JAMES P,,,1970-07-03T00:00:00,1970-08-14T00:00:00,OilAndGas,Missing,OilAndGas,,,,AZTEC WASH,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,32N,17W,29,C NE NW,,,,37.008693,-108.69926,NAD83,Accuracy unknown,1245,ft,,,5276,,,,,,35,35.94969312,C,,,BHT from logging tool.,Depth-based,1246,,GALLUP /SS/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,1231,2.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),10475,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083060980000_21_326_2842/,UTE PRODUCTION CO 26-48 UTE MOUNTAIN,05-083-06098-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06098-0000/,,,,05-083-06098-0000,UTE PRODUCTION CO,,,1974-12-14T00:00:00,1974-12-17T00:00:00,OilAndGas,Missing,OilAndGas,,,,CHIPETA,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,18W,5,SW SE NW,,,,37.0693234,-108.7737965,NAD83,Accuracy unknown,330,ft,,,5196,,,,,,21.11111111,21.66822183,C,,,BHT from logging tool.,Depth-based,326,,MANCOS,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,330,2.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),31058,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083061180000_21_342_2843/,UTE PRODUCTION CO 35-52 UTE MOUNTAIN,05-083-06118-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06118-0000/,,,,05-083-06118-0000,UTE PRODUCTION CO,,,1975-07-31T00:00:00,1976-05-20T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,18W,17,NE NW,,,,37.0657054,-108.7715904,NAD83,Accuracy unknown,342,ft,,,5176,,,,,,21.11111111,21.67504935,C,,,BHT from logging tool.,Depth-based,342,,MANCOS,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,,,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),43054,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083050890000_58_6694_34821/,CALIFORNIA OIL CO 1 UTE TRIBAL GOVT,05-083-05089-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05089-0000/,,,,05-083-05089-0000,CALIFORNIA OIL CO,,,1959-12-03T00:00:00,1960-01-04T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,18W,25,NW NW,,,,37.0847596,-108.7840256,NAD83,Accuracy unknown,6688,ft,,,5312,,,,,,58.33333333,61.60779701,C,,,BHT from logging tool.,Depth-based,6694,,PARADOX /SH/,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,1104,8.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),59887,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083060920000_21_304_2837/,UTE PRODUCTION CO 35-51 UTE MOUNTAIN,05-083-06092-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06092-0000/,,,,05-083-06092-0000,UTE PRODUCTION CO,,,1974-09-10T00:00:00,1974-10-17T00:00:00,OilAndGas,Missing,OilAndGas,,,,CHIPETA,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,18W,35,C SE SE,,,,37.0675181,-108.7715906,NAD83,Accuracy unknown,305,ft,,,5188,,,,,,21.11111111,21.65883399,C,,,BHT from logging tool.,Depth-based,304,,MANCOS,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,300,2.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),59914,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083061010000_21_310_2838/,UTE PRODUCTION CO 35-62 UTE MOUNTAIN,05-083-06101-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06101-0000/,,,,05-083-06101-0000,UTE PRODUCTION CO,,,1974-12-15T00:00:00,1975-01-18T00:00:00,OilAndGas,Missing,OilAndGas,,,,CHIPETA,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,18W,35,NW NW NE,,,,37.065713,-108.7693285,NAD83,Accuracy unknown,317,ft,,,5186,,,,,,21.11111111,21.66139431,C,,,BHT from logging tool.,Depth-based,310,,MANCOS,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,322,2.375,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),61211,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083061170000_21_300_2836/,UTE PRODUCTION CO 35-42 UTE MOUNTAIN,05-083-06117-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06117-0000/,,,,05-083-06117-0000,UTE PRODUCTION CO,,,1975-08-02T00:00:00,1976-05-20T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,18W,35,SE NW NE,,,,37.065698,-108.7737694,NAD83,Accuracy unknown,305,ft,,,5175,,,,,,21.11111111,21.65712711,C,,,BHT from logging tool.,Depth-based,300,,MANCOS,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,,,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),61771,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083064760000_78_8110_55725/,WINTERSHALL O&G CO 23-32 NIGHTHAWK,05-083-06476-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-06476-0000/,,,,05-083-06476-0000,WINTERSHALL O&G CO,,,1986-04-19T00:00:00,1986-05-20T00:00:00,OilAndGas,Missing,OilAndGas,,,,WILDCAT,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,33N,18W,36,NE NE SE,,,,37.0934818,-108.7701192,NAD83,Accuracy unknown,8112,ft,,,5282,,,,,,78.33333333,82.21203253,C,10,,BHT from logging tool.,Depth-based,8110,,DEVONIAN,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,902,9.625,,,,,,,,,,,,
BoreholeTemperature (Colorado Borehole Temperatures),3873,,http://resources.usgin.org/uri-gin/cogs/bhtemp/05083054140000_45_5701_27406/,PAN AMERICAN PETROLE 5 A R DAVIS,05-083-05414-0000,http://resources.usgin.org/uri-gin/cogs/well/05-083-05414-0000/,,,,05-083-05414-0000,PAN AMERICAN PETROLE,,,1966-03-01T00:00:00,1966-03-24T00:00:00,OilAndGas,Missing,OilAndGas,,,,FLODINE PARK,MONTEZUMA,COLORADO,PARADOX BASIN,NEW MEXICO,35N,20W,1,SE SW,,,,37.2672479,-109.0299824,NAD83,Accuracy unknown,5700,ft,,,5029,,,,,,45,47.85073072,C,6,,BHT from logging tool.,Depth-based,5701,,ISMAY,"Geophysical log header recovered using LogSleuth.  Corrections by P. Morgan, CGS.",,206,13.375,,,,,,,,,,,,
